Primary Type,Block,Location Description,Domestic,month,day,Period_1,Period_2
3,16291,58,0,5,5,0,1
3,139,76,0,5,7,0,0
1,17255,115,0,5,10,0,0
3,16029,93,0,5,10,1,0
3,18271,93,0,5,10,0,0
3,9923,112,0,5,10,1,0
3,6159,17,0,5,10,1,0
2,14830,112,0,5,10,1,0
3,68,113,0,5,10,1,0
3,6541,70,0,5,10,1,0
3,8491,43,0,5,10,1,0
3,6159,17,0,5,10,1,0
2,11460,112,0,5,10,1,0
2,11625,112,0,5,10,1,0
2,2896,110,0,5,10,1,0
2,14387,115,0,5,10,1,0
3,3720,52,0,5,10,1,0
3,18147,58,0,5,10,1,0
3,8896,115,0,5,10,1,0
2,13259,115,0,5,10,1,0
2,15295,115,0,5,10,1,0
2,11658,112,0,5,10,1,0
1,1925,115,0,5,10,1,0
3,5747,70,0,5,10,1,0
2,18987,115,0,5,10,0,1
2,11205,112,0,5,10,1,0
3,200,58,0,5,10,1,0
3,2006,115,1,5,10,0,1
3,8621,115,0,5,10,1,0
3,200,55,0,5,10,0,1
3,18077,115,0,5,10,1,0
3,335,104,0,5,10,0,1
1,17944,115,0,5,10,1,0
3,11460,113,0,5,10,0,1
3,17794,15,0,5,10,0,1
3,16091,115,0,5,10,1,0
3,4503,100,0,5,10,1,0
2,1136,115,0,5,10,0,1
2,3653,112,0,5,10,0,1
3,2162,113,0,5,10,1,0
3,14091,100,0,5,10,0,1
3,2596,112,0,5,10,0,1
3,14125,113,0,5,10,0,1
3,16140,110,0,5,10,0,1
3,6049,113,0,5,10,0,1
2,13305,100,0,5,10,0,1
2,2357,88,0,5,10,0,1
3,2951,112,0,5,10,0,0
3,18484,67,0,5,10,0,1
3,19103,112,0,5,10,0,1
3,6027,115,0,5,10,0,1
2,8583,55,0,5,10,0,1
3,17675,93,0,5,10,0,1
3,10512,93,0,5,10,1,0
3,4267,55,0,5,10,1,0
2,420,91,0,5,10,0,1
3,18257,112,0,5,10,0,1
2,17466,115,0,5,10,0,1
2,419,8,0,5,10,0,1
3,2526,115,0,5,10,0,1
3,2469,55,0,5,10,0,1
3,18933,76,0,5,10,1,0
3,6666,113,0,5,10,0,1
3,11745,35,0,5,10,0,1
3,16976,115,0,5,10,1,0
3,13642,55,0,5,10,0,1
3,4335,101,0,5,10,0,0
2,4012,67,0,5,10,0,1
3,20276,100,0,5,10,0,1
2,6680,112,0,5,10,0,1
3,2343,17,0,5,10,0,1
2,12172,115,0,5,10,0,1
3,117,112,0,5,10,0,1
3,4644,93,0,5,10,0,1
3,6145,115,0,5,10,0,1
3,2033,58,0,5,10,0,1
2,3327,15,0,5,10,0,1
3,6707,115,0,5,10,0,1
3,4405,115,0,5,10,0,1
2,10771,15,0,5,10,0,0
3,10630,70,0,5,10,0,1
3,1969,17,0,5,10,1,0
2,14829,112,0,5,10,0,0
3,8384,115,0,5,10,0,1
3,189,115,0,5,10,0,1
1,17429,93,0,5,10,0,0
1,10466,103,0,5,10,0,0
2,2793,15,0,5,10,0,0
3,19558,110,0,5,10,0,0
3,6263,113,0,5,10,0,0
2,12049,93,0,5,10,0,0
2,11182,115,0,5,10,0,0
3,12319,112,0,5,10,1,0
2,15764,112,0,5,10,0,0
3,3527,104,0,5,10,0,0
3,3898,115,0,5,10,0,1
3,17010,115,0,5,10,0,0
3,3493,114,0,5,10,0,0
3,594,55,0,5,10,0,1
3,91,43,0,5,10,0,0
3,5086,115,0,5,10,0,0
1,13768,67,0,5,10,0,0
2,10855,115,0,5,10,0,0
3,3720,58,0,5,10,0,1
3,6831,100,0,5,10,1,0
3,11790,88,0,5,10,1,0
1,17974,115,0,5,10,0,0
3,8854,100,0,5,10,0,1
3,625,115,0,5,10,0,1
3,18648,115,0,5,10,0,1
3,14020,115,0,5,10,0,0
1,18307,115,0,5,10,0,1
3,9191,115,0,5,10,0,0
3,13108,115,0,5,10,0,0
1,16500,115,0,5,10,0,0
3,11917,115,0,5,10,0,0
3,19558,110,0,5,10,1,0
3,9417,88,0,5,10,0,0
3,10286,115,0,5,10,0,0
1,6727,93,0,5,10,0,1
3,2802,88,0,5,10,0,1
1,7563,115,0,5,10,0,0
1,15962,115,0,5,10,0,0
3,2953,115,0,5,10,0,1
1,13142,115,0,5,10,0,1
1,13661,115,0,5,10,0,1
3,11751,103,0,5,10,0,1
3,8163,115,0,5,10,0,0
3,17873,46,0,5,10,0,0
1,7470,115,0,5,10,0,0
1,6521,115,0,5,10,1,0
1,16631,115,0,5,10,0,1
3,4202,100,0,5,10,1,0
3,6960,110,0,5,10,1,0
3,13754,115,0,5,10,0,1
3,6503,17,0,5,10,0,1
3,10868,123,0,5,10,0,1
3,6733,19,0,5,10,1,0
3,1834,19,0,5,10,0,0
3,11746,17,0,5,10,0,0
3,6529,17,0,5,10,1,0
3,2844,88,0,5,10,0,0
1,11263,115,0,5,10,0,1
3,1764,115,0,5,10,1,0
1,10119,115,0,5,10,0,0
3,275,104,0,5,10,0,0
3,328,50,1,5,10,0,0
3,560,104,0,5,10,0,1
1,1775,115,0,5,10,0,1
1,8818,115,0,5,10,0,0
3,14411,15,0,5,10,0,1
3,751,17,0,5,10,1,0
3,1744,17,0,5,10,1,0
3,5222,104,0,5,10,0,1
3,12587,103,0,5,10,1,0
3,2060,93,0,5,10,0,1
3,708,70,0,5,10,1,0
3,20141,110,0,5,10,0,1
1,16129,115,0,5,10,1,0
3,3077,113,0,5,10,0,1
3,1039,115,0,5,10,1,0
3,12970,100,0,5,10,1,0
3,12039,100,0,5,10,1,0
1,6922,115,0,5,10,0,1
3,3963,93,0,4,15,1,0
1,13444,93,0,3,1,1,0
3,20479,103,0,4,4,0,1
0,18005,115,0,5,10,0,1
0,10493,98,0,5,10,0,0
3,4823,123,0,4,30,0,0
2,10377,67,0,5,11,0,0
2,9341,91,0,5,11,0,0
3,18831,113,0,5,6,0,1
1,9906,100,0,5,7,0,0
3,16791,113,0,4,26,1,0
3,273,113,0,4,27,1,0
3,379,23,0,5,11,0,0
3,11555,23,0,5,11,0,0
3,3372,115,0,5,11,0,0
3,15928,93,0,5,11,0,0
3,11557,112,0,5,11,0,0
3,1583,115,0,5,11,0,0
3,9369,115,0,5,11,0,0
3,695,67,0,5,11,0,0
3,7519,115,0,5,11,0,0
1,10949,115,0,5,11,0,0
1,18083,115,0,5,11,0,0
3,20382,115,0,5,11,0,0
3,18260,115,0,5,11,0,0
3,17228,115,1,5,11,0,0
3,12562,115,0,5,11,1,0
3,13203,0,0,5,11,0,0
3,204,104,0,5,11,0,0
3,8128,115,0,5,11,0,0
3,10120,115,0,5,11,0,0
1,8499,115,0,5,11,1,0
1,19775,67,0,5,11,1,0
3,17450,86,0,5,11,1,0
3,6034,115,0,5,11,0,0
3,18629,115,0,5,11,0,0
3,2033,113,0,5,11,1,0
3,7753,17,0,5,11,1,0
3,4438,114,0,5,11,0,0
2,14415,115,0,5,11,1,0
2,11658,93,0,5,11,1,0
2,18257,115,0,5,11,1,0
1,15565,115,0,5,11,1,0
2,11414,15,0,5,11,1,0
1,17502,115,0,5,11,1,0
2,12612,115,0,5,11,1,0
3,1914,104,0,5,11,0,1
3,3647,15,0,5,11,1,0
3,5525,88,0,5,11,1,0
3,3892,115,0,5,11,1,0
3,12753,70,0,5,11,1,0
2,19099,112,0,5,11,1,0
3,18135,100,0,5,11,1,0
3,2302,17,0,5,11,1,0
1,10805,115,0,5,11,1,0
3,273,55,0,5,11,1,0
3,4315,69,0,5,11,0,1
3,4133,113,0,5,11,0,1
2,11673,123,0,5,11,1,0
2,7968,112,0,5,11,0,1
2,249,112,0,5,11,1,0
3,20656,43,0,5,11,1,0
3,493,113,0,5,11,1,0
2,10675,110,0,5,11,1,0
3,560,104,0,5,11,0,1
2,10191,110,0,5,11,1,0
2,17988,115,0,5,11,1,0
2,19513,115,0,5,11,0,1
1,2861,115,0,5,11,1,0
3,275,104,0,5,11,0,1
3,12951,115,0,5,11,0,1
2,2606,115,0,5,11,0,1
2,14483,91,0,5,11,0,1
3,594,55,0,5,11,0,1
2,2849,115,0,5,11,0,1
3,91,115,0,5,11,0,1
2,4278,123,0,5,11,0,1
3,8027,113,0,5,11,0,1
3,8768,113,0,5,11,0,1
3,20301,55,0,5,11,0,1
2,2045,91,0,5,11,0,1
3,2435,88,0,5,11,0,1
3,1751,112,0,5,11,0,1
1,11430,115,0,5,11,0,0
3,3925,55,0,5,11,0,1
3,11741,100,0,5,11,0,1
3,14388,115,0,5,11,0,1
3,12945,113,0,5,11,0,1
3,6101,55,0,5,11,0,1
3,20381,115,0,5,11,1,0
3,4675,115,0,5,11,1,0
3,17429,18,0,5,11,0,1
3,15586,101,0,5,11,0,1
3,16573,58,0,5,11,0,1
3,487,103,0,5,11,1,0
3,12212,115,0,5,11,0,1
3,2779,55,0,5,11,0,1
3,5955,100,1,5,11,0,1
3,4738,111,0,5,11,0,1
3,1818,104,0,5,11,0,1
3,8467,74,0,5,11,1,0
2,13291,15,0,5,11,0,1
3,12387,102,0,5,11,0,1
2,10630,67,0,5,11,0,1
3,16308,112,0,5,11,0,1
3,6483,112,0,5,11,0,1
3,117,93,0,5,11,0,1
3,594,55,0,5,11,0,1
2,13530,112,0,5,11,0,1
2,9560,112,0,5,11,0,1
3,2135,23,0,4,29,0,0
2,3473,115,0,5,11,0,1
3,19828,110,0,5,11,0,1
3,19885,100,1,5,11,0,1
2,2126,112,0,5,11,0,1
3,14490,43,0,5,11,0,1
3,8296,110,0,5,11,0,1
3,15586,100,0,5,11,0,1
3,6959,93,0,5,11,0,1
3,7028,17,0,5,11,0,1
2,3584,115,0,5,11,0,1
3,5440,67,1,5,11,0,1
2,13068,101,0,5,11,0,1
3,8949,100,0,5,11,0,1
3,18082,93,0,5,11,1,0
3,10578,70,0,5,11,0,1
3,20546,112,0,5,11,0,1
3,17913,88,0,5,11,0,1
3,16859,15,0,5,11,0,1
3,10675,112,1,5,11,0,1
3,1851,113,0,5,11,0,1
3,19857,11,0,5,11,0,1
3,17913,88,0,5,11,0,1
3,11268,93,1,5,11,0,1
2,17316,91,0,5,11,0,0
2,3979,112,0,5,11,0,0
2,16508,115,0,5,11,0,0
2,12092,93,0,5,11,0,0
2,12402,115,0,5,11,0,0
3,19295,93,0,5,11,0,1
2,6492,123,0,5,11,0,0
2,5288,93,0,5,11,0,0
3,7981,112,0,5,11,0,0
2,10987,115,0,5,11,0,0
3,3524,100,0,5,11,0,1
3,3036,115,0,5,11,0,0
2,1190,112,0,5,11,0,0
3,16910,101,0,5,11,0,0
3,20771,100,1,5,11,0,0
3,20141,100,1,5,11,0,0
2,17575,115,0,5,11,0,0
3,3162,17,0,5,11,0,1
3,7166,115,0,5,11,0,1
3,1300,104,0,5,11,0,1
3,9280,115,0,5,11,0,0
1,11805,115,0,5,11,0,0
1,14964,35,0,5,11,0,0
3,6999,115,0,5,11,0,1
3,11850,115,0,5,11,0,0
3,5810,115,0,5,11,0,1
3,9465,115,0,5,11,0,1
3,4741,115,0,5,11,0,0
1,19659,115,0,5,11,0,0
3,5914,103,0,5,11,0,0
3,13245,47,0,5,11,0,1
3,13086,123,0,5,11,0,0
3,9335,103,0,5,11,0,1
3,2159,115,0,5,11,0,0
3,9452,115,0,5,11,0,0
1,18826,115,0,5,11,0,1
1,20570,93,0,5,11,0,0
1,3391,115,0,5,11,0,0
3,2570,17,0,5,11,0,0
3,747,112,0,5,11,0,1
1,6466,115,0,5,11,1,0
1,17815,115,0,5,11,0,0
1,16630,103,0,5,11,0,0
1,9828,115,0,5,11,0,1
2,13567,110,0,5,11,0,1
3,17977,113,0,5,11,0,1
3,2955,115,0,5,11,0,1
3,9979,88,0,5,11,0,0
3,14574,115,0,5,11,1,0
3,8149,104,0,5,11,0,1
1,8770,115,0,5,11,0,0
3,7248,115,0,5,11,0,0
3,7133,74,0,5,11,0,1
3,3530,115,0,5,11,1,0
3,7659,115,0,5,11,0,1
3,5303,88,0,5,11,0,1
3,10141,88,0,5,11,0,1
3,3963,88,0,5,11,0,1
3,3493,46,0,5,11,1,0
3,15974,100,0,5,11,0,1
3,6173,112,0,5,11,0,0
3,10349,115,0,5,11,0,0
3,8646,103,0,5,11,0,1
1,5575,115,0,5,11,0,1
1,10796,93,0,5,11,0,0
3,10531,88,0,5,11,0,0
3,17076,88,0,5,11,1,0
3,11965,34,0,5,11,0,1
3,11812,100,0,5,6,1,0
3,17952,101,0,5,11,0,1
3,18304,58,0,5,11,1,0
3,3362,110,0,5,11,0,1
3,12928,115,0,5,11,0,0
1,15820,115,0,5,11,0,1
3,18623,100,0,5,11,0,1
3,16940,112,0,5,11,0,0
3,8249,93,0,5,11,0,1
3,15247,101,0,5,11,0,1
3,6887,115,0,5,11,0,1
3,12667,88,0,5,11,1,0
3,16562,100,0,1,3,1,0
3,4068,88,0,4,17,0,1
1,4950,115,0,5,7,0,0
3,16019,100,0,5,4,1,0
0,17735,127,0,5,11,0,0
0,5271,115,0,4,6,0,0
3,12684,112,0,5,6,0,0
3,12570,17,1,5,7,0,0
3,2330,88,0,4,23,0,1
3,108,17,0,4,22,1,0
3,2330,88,0,3,8,1,0
3,2330,88,0,3,14,0,1
3,2330,41,0,4,28,0,1
3,12989,86,0,5,11,1,0
3,3235,104,0,5,11,0,1
3,1381,126,0,5,9,0,1
3,5303,113,0,5,8,0,0
3,82,100,0,5,11,0,0
3,11428,93,0,5,1,0,1
3,4604,104,0,5,11,1,0
3,5084,17,0,5,5,0,0
3,1195,93,0,5,1,0,1
3,922,17,0,4,30,0,1
3,250,102,0,4,24,0,0
3,17989,17,0,5,9,1,0
3,1997,17,0,5,4,1,0
3,9063,17,0,5,6,1,0
1,13029,115,0,5,11,0,1
1,6240,102,0,5,1,1,0
2,11444,15,0,5,12,0,0
2,6719,115,0,5,12,0,0
3,14249,43,0,5,12,0,0
3,17864,100,0,5,9,1,0
3,8599,102,0,5,10,1,0
3,6977,100,0,4,21,0,0
3,17429,115,0,5,7,0,1
3,12237,67,0,4,22,1,0
3,5773,17,0,4,30,0,1
3,5773,17,0,5,8,0,1
3,5869,102,0,5,5,0,1
3,8317,115,0,5,5,1,0
3,6594,124,0,5,7,0,1
3,2593,39,0,5,11,1,0
3,2779,113,0,5,3,0,1
3,1059,40,0,5,9,0,1
3,18210,17,0,5,11,0,0
3,5822,103,0,4,26,0,1
3,3458,115,0,4,23,0,0
0,17024,115,0,5,9,0,0
2,1033,123,0,5,12,0,0
3,379,41,0,5,2,0,0
3,16133,115,0,5,12,0,0
1,7285,115,0,5,12,0,0
3,15111,123,0,5,12,0,0
3,6292,102,0,5,12,1,0
3,10791,115,0,5,12,1,0
3,8843,115,0,5,12,1,0
3,16095,115,0,5,12,0,1
3,32,0,0,5,12,1,0
1,12794,115,0,5,12,0,0
2,240,115,0,5,12,1,0
3,19548,47,0,5,12,1,0
3,11671,115,0,5,12,1,0
3,7500,101,0,5,12,1,0
3,2268,93,0,5,12,0,0
3,13691,115,0,5,12,0,0
3,2539,41,0,5,12,1,0
2,15196,112,0,5,12,1,0
2,3716,103,0,5,12,1,0
1,3725,115,0,5,12,0,0
2,20696,115,0,5,12,1,0
3,20513,115,0,5,12,1,0
2,785,115,0,5,12,1,0
2,11636,115,0,5,12,1,0
3,8752,67,0,5,12,1,0
3,8675,93,0,5,12,1,0
2,2490,15,0,5,12,1,0
2,12295,112,0,5,12,1,0
3,2362,100,0,5,12,1,0
2,3078,15,0,5,12,1,0
3,9348,88,0,5,12,1,0
3,233,70,0,5,12,1,0
3,16767,115,0,5,12,0,1
2,13398,76,0,5,12,0,1
3,4486,113,0,5,12,1,0
3,20035,63,0,5,12,1,0
2,3875,115,0,5,12,1,0
3,15721,115,0,5,12,0,1
2,13735,115,0,5,12,0,1
3,7538,103,0,5,12,0,0
3,7197,123,0,5,12,1,0
3,4932,55,0,5,12,0,1
2,12720,115,0,5,12,0,1
2,11648,112,0,5,12,0,1
3,4567,115,0,5,12,0,1
2,15196,112,0,5,12,0,1
2,4841,101,0,5,12,0,1
3,2722,113,0,5,12,0,1
3,5609,103,0,5,12,0,1
3,16677,55,0,5,12,0,1
3,7129,43,0,5,12,0,1
3,2179,15,0,5,12,0,1
3,594,88,0,5,12,0,0
3,19454,115,0,5,12,0,1
3,3454,103,0,5,12,1,0
3,7057,67,0,5,12,1,0
2,14131,110,0,5,12,1,0
3,17873,70,0,5,12,0,1
3,12288,113,0,5,12,0,1
2,1595,115,0,5,12,0,1
3,18873,112,0,5,12,0,1
3,8362,104,0,5,12,0,1
3,19454,115,0,5,12,0,1
3,4962,74,0,5,12,0,1
2,6833,112,0,5,12,0,1
2,2599,115,0,5,12,0,1
3,7005,103,0,5,12,0,1
3,16005,113,0,5,12,0,1
3,594,55,0,5,12,0,1
3,5461,104,0,5,12,0,1
2,14818,15,0,5,12,0,1
3,15245,113,0,5,12,0,1
3,11903,101,0,5,12,0,1
3,1230,115,0,5,12,0,1
3,19488,25,0,5,12,0,1
3,91,123,0,5,12,0,1
3,4438,115,0,5,12,0,1
3,4771,88,0,5,12,0,1
3,203,88,0,5,12,0,1
3,12756,115,0,5,12,0,1
2,4918,93,0,5,12,0,1
3,2885,115,0,5,12,1,0
3,6286,100,0,5,12,1,0
1,17974,115,0,5,12,0,0
3,2340,115,0,5,12,0,1
2,18653,112,0,5,12,0,1
2,16628,101,0,5,12,0,1
2,2771,112,0,5,12,0,1
3,18335,100,0,5,12,0,1
3,2696,104,0,5,12,0,1
3,273,55,0,5,12,0,1
3,1742,115,0,5,12,1,0
2,4278,112,0,5,12,0,1
2,6365,123,0,5,12,0,1
1,4053,115,0,5,12,0,0
1,19892,88,0,5,12,0,0
3,394,113,0,5,12,1,0
2,11362,115,0,5,12,0,1
3,4698,100,0,3,17,0,1
3,257,104,0,5,12,0,1
3,1264,43,0,5,12,0,1
3,3540,113,0,5,12,0,1
2,2769,115,0,5,12,0,1
3,5541,115,0,5,12,0,1
3,14490,55,0,5,12,0,1
3,7513,17,0,5,12,1,0
3,16226,93,0,5,12,0,1
3,7469,101,0,5,12,1,0
3,2960,55,0,5,12,0,1
2,17629,100,0,5,12,0,1
2,5043,0,0,5,12,0,0
2,7061,17,0,5,12,0,1
2,18773,115,0,5,12,0,1
2,15009,15,0,5,12,0,1
3,8384,115,0,5,12,0,1
2,2702,115,0,5,12,0,1
1,2763,103,0,5,12,0,1
3,107,88,0,4,20,1,0
3,13431,17,1,5,12,1,0
3,20250,55,0,5,12,0,0
3,7430,58,0,5,12,0,1
3,493,55,0,5,12,0,1
3,18737,55,0,5,12,0,1
3,12278,17,1,5,12,1,0
2,13220,17,0,5,12,0,0
3,827,93,0,5,12,0,1
2,20405,93,0,5,12,0,0
2,9482,115,0,5,12,0,0
2,19928,100,0,5,12,0,0
3,7494,17,0,5,12,1,0
2,16734,93,0,5,12,0,0
3,7397,53,0,5,12,0,1
3,3799,115,0,5,12,1,0
2,7129,115,0,5,12,0,0
3,6581,115,0,5,12,0,1
3,1033,88,0,5,12,0,0
3,4614,88,0,5,12,0,0
3,14080,115,0,5,12,0,1
3,13148,115,0,5,12,0,1
3,2793,103,0,5,12,0,0
3,19857,6,0,5,12,0,1
3,940,115,0,5,12,0,0
1,4848,115,0,5,12,0,0
3,5348,70,0,5,12,0,1
3,13343,115,0,5,12,0,0
3,18064,115,0,5,12,0,0
3,3690,88,0,5,12,0,1
3,4771,123,0,5,12,0,1
1,3956,115,0,5,12,0,1
3,15867,100,0,5,12,0,1
3,581,88,0,5,12,1,0
3,6011,104,0,5,12,0,1
3,18686,17,0,5,12,0,0
3,125,104,0,5,12,0,0
1,16161,115,0,5,12,0,1
3,581,88,0,5,12,1,0
3,1904,17,1,5,12,1,0
3,14299,115,0,5,12,0,0
3,9701,103,0,5,12,0,1
3,15474,115,0,5,12,0,0
3,18232,123,0,5,12,0,0
3,493,55,0,5,12,1,0
3,594,55,0,5,12,1,0
3,20873,103,0,5,12,0,1
3,2179,110,0,5,12,0,1
1,8547,115,0,5,12,0,1
1,20231,103,0,5,12,0,1
3,1997,101,0,5,12,0,1
1,14494,115,0,5,12,0,1
3,16548,115,0,5,12,0,1
3,12613,101,0,5,12,0,1
1,11334,115,0,5,12,0,1
3,279,46,0,5,12,0,1
3,6704,123,0,5,12,0,1
3,3381,103,0,5,12,0,0
3,6021,17,0,5,12,0,0
3,18965,100,0,5,12,0,1
3,11654,52,0,5,12,0,1
3,8287,100,1,5,12,0,1
3,11318,103,0,5,12,0,1
3,1491,93,0,5,12,0,1
3,4332,103,0,5,12,0,0
3,8158,110,0,5,12,1,0
3,1698,17,0,5,12,0,0
3,3844,88,0,5,12,0,1
3,6891,115,0,5,12,1,0
3,20866,100,0,5,12,0,0
1,17012,115,0,5,12,1,0
3,233,70,0,5,12,0,1
3,6971,17,0,5,12,0,1
3,16794,103,0,5,12,0,1
3,10744,100,0,4,7,1,0
3,19670,110,0,5,12,1,0
3,1495,104,0,5,12,0,0
3,1194,76,0,4,15,0,1
1,18805,17,0,5,12,0,0
3,19003,115,0,2,2,1,0
3,16883,123,0,4,4,1,0
3,19336,100,0,3,28,0,1
3,8881,17,0,1,1,0,0
3,1527,104,0,3,28,1,0
3,4217,91,0,4,18,0,1
0,1933,115,0,5,12,0,0
3,14049,100,0,5,1,0,0
3,659,82,0,5,1,0,1
3,643,112,0,5,1,1,0
3,16456,100,0,5,2,0,0
3,5731,123,0,5,1,0,0
2,6684,115,0,5,13,0,0
3,5433,115,0,5,13,0,0
3,14095,103,0,5,13,0,0
3,17763,17,1,5,13,0,0
3,16982,17,0,3,25,0,1
3,1447,70,0,5,4,0,1
3,502,115,0,5,7,0,1
1,16184,115,0,5,8,0,1
0,15151,77,0,2,4,0,1
0,15151,77,0,2,4,0,1
0,15151,77,0,2,4,0,1
0,15151,77,0,2,4,0,1
0,15151,77,0,2,4,0,1
3,9364,93,0,5,13,0,0
1,19206,67,0,5,13,0,0
3,5611,115,0,5,13,0,0
3,15090,115,0,5,13,0,0
3,7619,124,0,5,13,0,0
3,5224,115,0,5,13,0,0
3,2503,17,0,5,13,0,0
2,6771,15,0,5,13,1,0
3,7186,115,0,5,13,1,0
2,3316,100,0,5,13,1,0
3,4891,113,0,5,13,1,0
3,8861,88,0,5,13,1,0
3,15851,42,0,5,13,1,0
2,14152,115,0,5,13,1,0
2,6515,115,0,5,13,1,0
3,2844,19,0,5,13,1,0
2,11750,115,0,5,13,1,0
1,3329,67,0,5,13,1,0
2,19035,115,0,5,13,1,0
3,2652,93,0,5,13,1,0
3,6320,103,0,5,13,1,0
2,2769,112,0,5,13,1,0
3,5246,115,0,5,13,1,0
3,10759,101,0,5,13,1,0
3,3387,113,0,5,13,1,0
3,14426,100,1,5,13,1,0
2,19376,112,0,5,13,1,0
3,12606,17,1,5,13,1,0
2,19286,115,0,5,13,1,0
1,14842,115,0,5,13,1,0
3,2039,104,0,5,13,0,1
3,233,70,0,5,13,1,0
3,18147,58,0,5,13,1,0
2,20765,15,0,5,13,1,0
2,5911,112,0,5,13,0,1
3,3827,113,0,5,13,0,1
3,13013,113,0,5,13,0,1
3,5826,115,0,5,13,1,0
2,4772,112,0,5,13,0,1
3,12288,55,0,5,13,0,1
2,12993,112,0,5,13,0,1
3,4093,93,0,5,13,0,0
3,16677,55,0,5,13,0,1
2,3954,109,0,5,13,0,1
3,16460,123,0,5,13,0,1
3,4124,55,0,5,13,0,1
2,10040,115,0,5,13,0,1
3,12759,115,0,5,13,1,0
2,1335,115,0,5,13,0,1
3,2779,55,0,5,13,0,1
3,2782,42,0,5,13,0,1
3,493,55,0,5,13,1,0
3,12684,115,0,5,13,0,1
3,533,49,0,5,13,0,1
3,18025,115,0,5,13,0,0
3,6541,70,0,5,13,0,1
3,1871,52,0,5,13,0,1
2,10744,112,0,5,13,0,1
3,19175,115,0,5,13,0,1
1,298,100,0,5,13,0,1
3,705,55,0,5,13,0,1
3,60,113,0,5,13,0,1
3,20886,17,1,5,13,1,0
3,12231,115,0,5,13,1,0
3,2162,41,0,5,13,0,1
3,1269,104,0,5,13,1,0
3,1527,104,0,5,13,1,0
1,2791,67,0,5,13,1,0
3,594,55,0,5,13,0,1
3,13727,100,0,5,13,0,1
3,4834,19,0,5,13,1,0
3,3538,17,0,5,13,1,0
1,2919,115,0,5,13,0,0
2,17662,15,0,5,13,0,1
2,13960,112,0,5,13,0,1
3,19488,70,0,5,13,0,1
3,18271,100,1,5,13,0,1
3,19425,90,0,5,13,1,0
2,17210,95,0,5,13,0,1
1,11705,115,0,5,13,0,0
3,594,55,0,5,13,0,1
3,3889,58,0,5,13,0,1
3,17401,67,0,5,13,1,0
2,18772,115,0,5,13,0,1
2,2771,115,0,5,13,0,1
3,5696,100,0,5,13,0,1
3,2844,19,0,5,13,0,1
3,3810,67,0,5,13,1,0
2,3693,115,0,5,13,0,1
2,9560,112,0,5,13,0,1
3,6581,115,0,5,13,0,1
1,2332,115,0,5,13,0,1
3,16424,88,0,5,13,0,1
3,2539,46,0,5,13,0,1
2,1785,115,0,5,13,0,1
3,18857,55,0,5,13,0,1
1,5562,115,0,5,13,0,1
2,18522,15,0,5,13,0,1
2,8684,15,0,5,13,0,1
2,15273,78,0,5,13,0,1
2,14152,112,0,5,13,0,1
2,2393,115,0,5,13,0,1
3,17103,0,0,5,13,0,1
1,6137,115,0,5,13,0,1
3,19727,17,1,5,13,0,1
2,13960,112,0,5,13,0,1
3,9538,46,0,5,13,0,1
3,17199,113,0,5,13,0,1
3,125,104,0,5,13,0,1
3,7337,58,0,5,13,0,1
3,3483,67,0,5,13,0,1
3,16291,58,0,5,13,0,1
2,7266,103,0,5,13,0,0
3,14691,88,0,5,13,0,1
3,11396,123,0,5,13,0,1
3,509,76,0,5,13,0,0
2,382,112,0,5,13,0,0
3,5288,43,0,5,13,0,0
3,708,70,0,5,13,0,1
3,275,104,0,5,13,0,1
3,10309,113,0,5,13,0,1
3,20868,100,0,5,13,1,0
3,257,23,0,5,13,0,1
3,5202,115,0,5,13,0,1
3,20689,67,0,5,13,0,1
3,8434,17,0,5,13,0,0
3,3900,123,0,5,13,0,1
3,6593,115,0,5,13,0,1
3,7807,115,0,5,13,0,1
3,4132,93,0,5,13,0,0
1,273,115,0,5,13,0,1
3,1205,115,0,5,13,0,0
1,5096,115,0,5,13,0,0
3,6952,115,0,5,13,0,0
1,6336,115,0,5,13,1,0
1,4125,115,0,5,13,0,0
3,14863,115,0,5,13,0,1
3,9834,115,0,5,13,0,1
1,6449,115,0,5,13,0,0
3,5810,123,0,5,13,0,1
3,3599,100,0,5,13,0,0
3,13729,109,0,5,13,0,1
1,6841,115,0,5,13,0,1
3,17013,115,0,5,13,0,1
3,2792,115,0,5,13,0,0
3,5053,103,0,5,13,0,0
3,15068,112,0,5,13,0,1
3,6901,93,0,5,13,0,0
3,14306,115,0,5,13,0,1
3,18522,67,0,5,13,0,1
1,5508,115,0,5,13,0,0
3,15252,115,0,5,13,0,0
3,10616,91,0,5,13,0,0
3,3080,115,0,5,13,0,1
1,9084,42,0,5,13,0,0
3,11800,115,0,5,13,0,1
3,1668,115,0,5,13,0,1
1,7791,115,0,5,13,0,1
1,14304,93,0,5,13,0,0
1,4245,115,0,5,13,0,0
3,16994,115,0,5,13,0,0
3,7089,100,0,5,13,0,1
3,490,112,0,5,13,0,1
3,6165,101,0,5,13,1,0
3,12470,17,0,5,13,0,1
1,14489,115,1,5,13,0,0
3,16731,123,0,5,13,0,0
3,8035,115,0,5,13,0,0
3,10866,101,0,5,13,0,0
3,11827,110,0,5,13,0,1
3,6033,115,0,5,13,0,0
3,16282,115,0,5,13,0,0
3,6901,115,0,5,13,0,1
3,2614,112,0,5,13,0,1
3,7029,115,0,5,13,1,0
3,5830,115,0,5,13,0,1
3,3538,17,0,5,13,0,1
