Primary Type,Block,Domestic
1,15738,False
2,8015,False
1,2711,True
2,7529,False
2,4840,False
1,5055,True
2,6748,False
2,919,False
1,19812,False
2,1154,False
2,15819,False
2,8651,False
2,3016,False
1,18998,False
1,19631,False
2,15226,False
2,1619,False
2,7798,False
2,140,False
2,141,False
2,19572,False
0,13279,False
2,5028,False
2,11375,False
2,20450,False
1,14035,True
2,11624,False
2,19313,False
2,8048,False
2,1149,False
0,10298,False
1,16359,True
0,2006,False
1,8730,True
0,3968,False
1,6934,True
2,13202,False
1,2025,True
1,13419,False
2,20534,False
1,16079,False
2,11975,False
2,3022,False
0,17351,True
1,17401,False
2,3998,False
2,19181,False
1,7911,True
0,21171,False
1,17403,False
0,8760,False
1,4983,False
2,4513,False
2,113,False
2,17632,False
1,22341,False
2,19878,False
2,13120,False
1,4636,False
1,17434,True
1,18659,True
1,12602,False
1,5761,False
1,19479,True
1,14572,False
0,6464,False
2,636,False
1,453,True
2,2293,False
1,2498,True
2,20652,False
1,9392,False
1,23118,False
2,14372,False
1,6028,True
0,9997,False
2,2293,False
1,12839,False
1,9312,True
1,21380,False
1,711,True
1,20740,False
1,22881,True
1,17797,False
0,6610,True
0,9997,False
1,19737,True
1,12936,True
1,5359,True
1,15704,False
2,18054,True
1,3538,True
2,9892,False
2,4762,False
2,14037,False
0,13367,False
2,22231,False
2,358,False
2,22745,False
1,10457,False
2,21006,False
2,21360,False
2,8620,False
2,8802,False
2,16021,False
2,14460,False
0,20567,True
2,22695,False
2,6625,False
2,1152,False
2,11914,False
2,11983,False
0,3798,False
2,1155,False
2,1805,False
0,12262,True
1,17886,True
2,14703,False
0,8155,True
1,410,False
2,8060,False
2,12459,False
2,13379,False
2,7705,False
2,4847,False
2,7596,False
2,2484,False
2,5742,False
2,22569,False
2,10106,False
2,3033,False
2,1333,True
2,10795,False
2,18917,False
1,9726,True
2,9492,False
1,18042,True
1,10339,True
1,14595,False
1,11203,True
0,13123,False
1,3421,False
1,21266,True
1,12526,True
1,15050,True
1,3791,True
1,8457,False
2,209,False
1,11409,False
1,8513,False
1,20909,True
1,21056,True
1,10424,False
1,19237,False
1,17264,False
1,16573,False
1,2725,False
1,12840,False
1,19633,True
1,11599,True
0,14621,False
1,16807,True
1,11428,False
1,22654,False
0,5815,False
1,22240,False
0,11763,False
2,4139,False
2,3479,False
1,15805,False
2,19465,False
2,22617,False
0,6984,False
2,3949,False
2,14047,False
2,2014,False
2,13422,False
2,19512,False
2,19745,False
2,524,False
2,3960,False
0,18013,False
1,10970,False
1,19992,False
1,18915,True
1,742,False
2,6850,False
1,13570,False
1,3038,False
1,14662,True
2,11728,False
1,3335,False
1,6407,True
1,10329,True
0,9877,True
0,10428,False
1,11972,False
1,1367,True
1,985,False
1,18217,True
1,15253,False
1,3169,False
1,15449,True
1,13610,False
0,14305,False
1,11212,False
1,16417,False
1,16517,False
1,10629,True
1,4940,True
1,3253,False
1,1649,False
1,13118,False
1,20479,False
1,20245,True
1,3347,False
2,930,False
1,10369,True
1,79,False
0,6310,False
1,21160,True
1,3952,False
1,20059,False
2,5132,False
1,5752,False
1,20946,True
1,4330,True
1,20308,True
1,22924,True
2,17816,True
1,4660,False
1,1685,True
1,9211,False
1,7968,False
1,22469,True
1,15798,False
1,12233,True
1,1004,True
0,9829,False
2,2502,False
1,19825,True
1,4405,False
1,3488,False
2,9503,False
1,5512,False
0,139,False
2,11098,False
2,19861,True
1,19781,True
2,8970,False
1,4944,True
1,11458,False
2,20216,False
2,3998,False
1,3499,True
2,15293,False
2,13062,False
1,5778,True
1,20363,True
2,20728,True
0,20993,True
2,19640,True
0,2934,False
1,18213,False
1,17951,False
1,5875,False
2,13345,False
2,19519,False
1,8554,True
2,7527,False
2,2383,False
2,5731,False
2,12569,False
2,1762,True
2,696,False
2,4300,False
1,4650,True
2,20395,False
1,13576,True
2,5621,False
2,8207,False
0,71,False
1,9290,True
2,11557,False
1,12995,True
1,1114,False
1,8183,True
2,14436,False
2,14456,False
1,22546,True
1,2557,True
0,5061,False
1,22513,False
1,19812,False
0,17378,False
2,8156,False
1,1785,True
2,17824,False
1,11520,True
2,17114,False
1,11435,False
1,4935,True
1,8155,True
0,18215,False
1,18065,False
2,9264,False
2,3637,False
2,629,False
1,9829,True
0,19071,False
2,12473,False
1,21021,True
0,2755,False
0,13406,False
2,445,False
0,3276,False
2,5733,False
2,10230,False
1,3634,False
2,12676,False
0,12494,True
2,1980,False
2,3085,False
2,18491,False
2,19099,False
2,4994,False
2,22309,False
2,2568,False
2,6447,False
2,4230,False
0,19075,False
1,921,True
1,8222,False
1,20087,False
2,7217,False
0,14033,True
1,19210,False
2,5147,False
2,19631,False
1,7198,True
2,3092,False
2,629,False
1,17981,True
1,921,True
2,1697,False
2,3998,False
1,56,True
1,1090,True
2,615,False
1,22360,False
1,14826,True
1,12111,True
2,19631,False
2,16570,False
0,17245,True
2,8725,False
1,13988,False
2,13154,False
2,17587,True
1,21759,True
0,22735,True
1,5039,False
2,4228,False
2,13990,False
1,6169,False
2,14303,False
2,18497,False
2,20667,False
1,9123,False
2,4559,False
1,22195,False
2,3347,False
2,3337,False
2,539,False
2,2295,False
1,18092,True
2,11212,False
0,22192,False
1,15927,True
1,4347,True
1,11439,False
1,4876,True
2,15238,False
1,5085,True
1,11746,False
2,5460,False
0,19913,True
1,17392,True
1,2312,False
2,11566,False
0,13088,True
0,23078,True
2,13379,False
2,4335,False
1,18902,True
0,10774,False
1,11785,False
2,3479,False
2,15902,False
0,20055,False
0,2703,False
1,1966,False
1,12936,True
1,19861,False
1,8532,False
1,17344,True
1,2449,False
2,3851,False
0,7243,False
2,7463,False
0,2637,False
1,10108,True
1,0,True
1,22013,True
0,22615,False
1,16699,False
1,6633,False
0,7516,False
1,196,False
0,21615,False
1,6286,True
1,15478,False
1,19749,True
1,4589,False
1,16391,True
1,186,False
2,17647,False
1,11160,False
1,15049,False
1,18767,False
1,15875,True
1,16049,True
1,13039,False
0,17492,False
1,9117,False
1,22588,True
1,4169,False
1,14903,False
1,327,True
1,22608,True
1,22877,True
1,602,True
1,23063,False
2,4558,False
1,18152,False
1,17403,False
1,12956,True
1,9726,False
1,13040,True
0,12697,False
0,19990,False
0,4630,False
1,11687,True
1,22608,False
0,2656,False
1,407,False
2,999,False
2,4910,False
1,18044,True
0,14809,False
2,19512,False
1,10788,False
1,20575,True
1,2005,True
1,9648,True
0,10709,False
1,8145,False
1,14660,False
1,45,False
1,3220,False
0,14600,False
1,18582,False
1,21091,False
1,18694,False
1,16958,False
1,19181,False
1,16105,True
1,18513,True
1,17803,True
1,20004,True
1,9772,True
1,3277,False
1,16202,False
1,345,False
1,2307,True
1,20033,True
1,19668,True
1,9538,True
1,19531,True
1,2835,False
1,10965,False
1,10628,False
1,19970,True
1,5386,False
2,11395,False
1,19280,True
1,4341,True
0,22716,False
1,660,False
1,12242,False
1,6013,False
1,11152,True
1,18513,True
1,16968,True
1,3310,True
0,10438,True
1,10156,True
0,7509,False
1,4366,False
0,10640,False
2,3792,False
1,9129,True
1,16308,True
1,16327,False
1,10105,False
1,12190,True
2,14028,False
1,22539,False
1,9610,True
0,21596,False
1,21150,True
1,7183,True
1,16846,False
1,7020,True
1,13331,False
1,10709,False
1,10709,False
0,1058,False
1,1283,True
0,22856,False
1,10919,False
0,2372,False
2,16192,False
0,20233,False
1,16565,True
0,17422,True
1,19004,True
1,13603,False
2,13981,False
1,6587,True
1,12526,True
1,17392,False
2,18987,False
2,14715,True
1,17096,True
0,14728,False
1,4222,False
2,2313,False
2,7715,False
2,12775,False
0,6179,False
2,4619,False
2,20940,False
1,19749,True
1,11918,True
0,4072,True
1,8463,False
2,10224,False
2,15990,False
2,8035,False
2,6664,False
1,3872,False
1,5290,False
2,6747,True
1,3515,True
2,2671,False
1,11287,True
0,14385,True
2,18557,False
2,17242,False
2,13094,False
0,3213,False
2,6907,False
1,2256,True
2,1880,False
2,10709,False
1,2730,True
2,11454,False
2,7021,False
2,14120,False
0,20073,True
0,7124,False
2,7087,False
2,6620,False
1,13322,True
0,2250,True
1,11783,True
2,14910,True
2,209,False
2,3344,False
2,452,False
2,5283,False
2,5882,False
1,22104,False
2,6426,False
0,20872,True
2,3864,False
2,11217,False
2,9653,False
1,5595,True
0,20876,False
2,2987,False
1,21359,False
1,5692,True
1,12252,True
2,21416,False
1,19773,False
1,3774,True
0,17981,False
1,8406,False
2,18710,False
2,3488,False
2,13379,False
1,10554,False
2,4998,False
1,15709,False
1,2667,False
1,608,True
2,16838,False
2,5288,False
1,3479,False
2,634,False
2,20914,False
1,16532,True
2,21738,False
1,6228,True
0,22639,False
2,19484,False
1,17378,False
0,12816,False
2,12459,False
2,1817,False
1,18747,False
1,17577,True
2,380,False
0,14006,False
1,17371,True
2,8718,False
2,18920,True
1,14398,True
1,3344,True
2,4724,False
1,686,False
1,4736,True
1,14475,False
0,22681,False
2,13196,False
2,2502,False
2,15902,False
1,11222,True
2,8089,False
0,5185,False
1,11152,False
1,9854,False
0,12186,False
2,629,False
1,19464,False
1,3213,False
2,5765,False
2,5875,False
1,2747,False
2,13129,False
2,11655,False
1,22803,False
1,10379,True
2,2383,False
2,2671,False
2,5341,False
2,17114,False
2,1371,False
1,14692,True
1,14645,True
1,7972,True
2,1892,False
1,15637,True
0,19211,False
1,18897,False
2,15585,False
1,3847,True
2,18622,False
1,18035,False
2,20667,False
1,21647,True
1,22215,True
1,4049,False
1,6419,False
1,19199,True
1,2588,True
1,109,False
0,9980,True
2,20005,False
2,682,False
2,13040,False
0,19057,True
1,15394,False
1,21049,True
1,14472,True
1,14217,True
2,119,False
1,20399,False
1,222,True
0,2312,False
0,8105,False
2,11557,False
2,3159,False
2,4975,False
2,15413,False
1,11705,False
0,1038,False
1,4630,False
1,17111,True
0,4652,False
1,6640,True
1,22215,True
1,2297,False
1,13823,False
2,20003,True
1,11064,False
0,1089,False
1,15650,False
1,21072,True
0,6761,False
0,13924,True
1,20014,True
1,311,True
0,2544,False
2,2125,False
0,20505,True
2,13951,False
2,8882,False
2,4289,False
2,18626,False
2,1214,False
2,20028,False
2,5900,False
1,19413,True
1,20311,True
0,13354,False
1,15396,True
1,23004,True
1,10437,False
2,14458,False
2,17538,False
0,4732,False
1,14398,True
1,12876,True
2,1200,False
1,19306,True
2,10705,False
2,1265,False
1,17087,True
2,1032,False
2,6615,False
1,13795,True
2,15902,False
1,21693,True
0,2,False
1,5837,True
1,20188,True
2,198,False
2,3189,False
2,3201,False
0,3337,False
2,19206,False
2,596,False
1,5187,False
2,18183,True
2,17893,False
2,3326,False
1,9546,False
2,10089,False
1,4668,False
0,17727,False
2,18940,False
2,198,False
0,10887,True
1,20111,True
1,9333,True
1,21997,False
0,19594,True
2,91,False
2,13603,False
2,209,False
2,629,False
1,600,True
0,17196,False
1,11300,False
1,16228,True
1,2406,True
1,401,False
1,21049,False
0,15365,False
0,18793,False
1,19583,False
0,18513,True
1,10295,False
1,4611,True
1,21810,False
1,9135,False
2,11171,True
1,10972,True
1,110,False
0,8246,True
1,6396,False
1,19479,False
1,18591,True
1,20399,False
2,13854,False
1,20855,False
0,23059,False
1,8393,False
2,4927,False
2,5916,False
2,699,False
2,4468,False
1,6140,True
2,14273,False
1,17921,True
1,21812,True
1,14565,True
0,15132,False
1,18803,True
0,9991,False
1,18154,False
2,9022,False
0,14395,False
1,4335,False
1,7932,True
2,1214,False
0,20606,True
1,5320,True
1,14883,True
1,20399,False
2,2965,False
0,21084,True
0,16156,False
1,8894,False
1,10118,False
2,6260,False
0,21418,False
1,9,True
2,21003,False
1,21401,False
1,8550,False
1,13101,True
1,965,True
2,12208,True
1,2025,False
2,7728,False
1,4013,False
1,5417,True
2,5245,False
1,2919,True
1,546,False
0,16241,False
1,15666,False
2,15330,False
1,12793,True
2,10073,False
2,869,False
2,19123,False
1,4,False
2,12240,False
2,19519,False
2,21434,False
2,4780,False
2,14940,False
2,6972,False
2,20582,False
2,3206,False
2,14387,False
2,7512,False
2,21575,False
2,9169,False
2,19700,False
1,19848,False
0,8252,False
0,13424,False
2,3136,False
2,21020,False
2,865,False
1,16228,True
2,6977,False
2,9010,False
0,14282,False
1,4572,False
2,15647,False
1,17163,True
2,1995,False
2,2163,False
2,12160,False
1,20735,False
2,3016,False
2,18113,False
1,15365,False
2,752,False
1,9231,False
1,2218,False
2,1297,False
2,17287,False
2,18666,False
2,9235,False
0,18475,False
2,3016,False
2,1613,False
2,1189,False
2,11017,False
0,545,False
1,19411,True
2,12937,False
2,19185,False
2,6082,False
2,2485,False
2,9014,False
2,8618,False
2,3506,False
2,596,False
2,4469,False
2,16587,False
2,7480,False
2,5647,False
2,15317,False
2,6045,False
2,21869,False
2,13440,False
1,10894,False
1,5061,True
2,866,False
2,11754,True
2,1401,False
2,10155,False
2,4790,False
2,19661,False
2,4139,False
1,8108,False
2,6047,False
2,654,False
2,755,False
2,1290,False
2,6848,False
2,4029,False
2,449,False
1,9829,False
1,11145,True
2,403,False
1,12297,True
2,5773,False
2,527,False
2,14708,False
2,4847,False
2,11567,False
2,13187,False
2,787,False
1,4335,False
1,437,False
2,15066,False
2,9422,False
2,16780,False
2,682,False
1,5504,True
2,14987,False
2,16553,False
2,11567,False
2,4857,False
1,8220,True
0,7036,True
2,3344,False
2,9278,False
2,13798,False
2,4991,False
2,16964,False
2,18364,False
2,3016,False
1,7589,False
2,19614,False
1,14166,True
0,18589,False
1,20359,False
2,7475,False
2,7781,False
1,9673,True
0,22081,True
0,20905,True
2,12614,False
1,4006,False
2,7915,False
2,12614,False
2,247,False
1,20393,True
2,3530,False
0,5104,True
1,20373,False
1,19759,False
2,2205,False
0,1638,False
1,12711,True
1,16363,False
1,15198,False
2,16755,False
2,22946,True
2,800,False
1,19144,True
1,16587,False
0,18913,True
1,17803,False
1,9690,True
0,17181,False
2,14273,False
1,13370,True
1,755,True
1,21525,False
0,13047,False
1,15966,False
1,4825,False
1,16217,False
2,3331,True
0,9131,False
1,17166,True
1,15901,True
1,1326,True
1,11289,False
1,14899,True
0,20850,True
2,18813,False
1,2548,True
2,10979,False
1,7539,True
2,15075,False
2,3206,False
2,9520,False
2,16563,False
1,19657,True
2,4834,False
2,11053,False
2,16764,False
2,17590,False
1,16969,True
2,2955,False
0,6786,False
1,21269,True
1,7797,True
1,1183,True
1,19544,True
1,16557,False
2,2345,False
2,4581,False
1,3380,False
1,14957,False
2,556,False
1,10837,True
1,17460,False
1,12242,True
2,7920,False
0,18672,False
1,19347,False
1,13832,False
0,769,False
1,13101,True
2,14236,False
2,265,False
2,383,False
2,19144,False
0,21084,False
0,15381,False
0,16241,False
2,21634,False
1,6230,True
0,20938,False
1,1065,False
0,21072,False
0,7351,False
1,21794,True
2,17439,False
2,21041,False
1,9916,True
2,209,False
1,21142,True
1,18184,True
1,17612,False
1,16545,False
0,14332,True
2,4404,False
0,9980,True
0,4212,False
1,10392,True
2,15631,False
2,4228,False
2,16131,False
0,16428,False
2,13798,False
2,247,False
2,10236,False
0,19407,False
2,338,False
2,15459,False
2,13009,False
1,117,False
2,4825,False
0,18718,False
2,11217,False
2,755,False
0,18851,False
2,19631,False
1,2747,True
2,4143,False
2,10922,False
2,1139,False
1,673,False
2,1572,False
2,20582,False
2,23016,False
2,13767,False
2,6615,False
1,1030,False
1,19730,False
2,245,False
2,3213,False
2,3855,False
2,12484,False
1,3671,False
1,11421,False
1,10382,False
0,9168,False
0,7084,False
0,19228,False
2,3857,False
2,16719,False
2,17620,True
2,5029,False
1,3024,False
2,2445,False
1,19072,True
1,6618,False
1,3435,True
1,4613,True
0,9614,False
2,7034,False
2,5289,False
2,3685,False
1,3971,True
0,19591,False
2,20988,False
1,17364,False
2,4719,False
1,14131,True
0,14252,True
0,20157,False
2,2015,False
2,7538,False
2,1652,False
1,3663,True
2,6508,False
2,10621,False
2,1136,False
2,7728,False
0,15404,False
2,14316,False
2,11124,False
2,22143,False
1,8592,True
0,6882,False
0,9504,True
0,2928,False
0,19762,False
0,9980,True
1,2141,False
2,127,False
0,18638,True
1,8448,True
2,7260,False
1,11681,False
1,764,False
2,5408,False
1,16228,False
0,3979,False
1,14943,False
1,15314,False
1,635,False
0,4873,False
1,13481,True
2,76,False
1,20112,False
1,12708,False
2,18013,False
1,12936,False
2,13990,False
1,11212,True
0,4032,False
2,3799,False
2,1130,False
1,11987,True
1,3347,False
2,9519,True
1,19023,True
1,20639,True
1,19036,False
1,15823,False
1,18902,True
2,629,False
1,1389,False
1,17123,True
0,15314,False
2,6525,False
2,11024,False
1,611,True
1,2634,False
0,17165,False
1,3322,True
2,2917,False
1,12602,False
1,3528,True
1,1895,False
0,18956,False
2,4834,False
1,18625,False
0,11576,True
2,20151,False
1,14219,True
1,3887,False
1,1370,True
1,14213,True
0,6327,False
1,806,False
2,13119,True
0,16893,False
1,510,False
1,2451,False
2,8665,False
1,1343,False
1,10891,False
1,22762,True
1,13141,True
0,9245,False
1,297,True
0,11987,True
2,1260,False
1,14858,False
1,16325,True
0,20548,False
1,548,False
1,1234,False
2,17987,False
0,5172,True
1,2727,False
1,4115,True
1,5670,False
0,20399,False
1,13046,True
1,5015,False
1,5381,True
2,3573,False
2,777,False
2,8795,False
1,572,False
1,969,True
1,13979,False
2,11021,False
2,18403,False
1,1561,True
1,2343,False
2,21214,True
2,198,False
1,14957,False
1,16843,False
2,21214,False
2,12077,False
0,14388,False
1,4700,True
1,7769,True
1,12778,True
1,14013,False
1,17444,True
1,17162,True
2,15799,False
2,17191,False
2,12974,False
0,1505,False
2,3663,False
2,19171,False
2,3861,False
2,2832,False
1,12468,False
2,21375,False
1,2747,True
2,13387,False
2,5713,False
2,13326,False
2,5290,False
1,3223,False
1,14623,False
2,22913,False
2,8497,False
2,17824,False
2,15567,False
1,5761,True
0,6942,False
0,6759,False
2,21844,False
2,4574,False
2,21518,False
2,7552,False
2,3030,False
1,1939,False
2,10493,False
1,11197,False
2,9853,False
2,12275,False
2,7186,False
2,13387,False
2,16385,False
2,808,False
2,8764,False
2,20929,False
2,16173,False
0,19661,False
2,14138,False
2,13709,False
2,4165,False
2,15968,False
1,11152,True
1,10356,True
1,16199,False
1,16084,True
0,5376,False
2,7451,False
2,5029,False
2,4222,False
2,4468,False
2,3016,False
2,6566,False
2,21795,False
2,198,False
2,20529,False
2,19586,False
2,23020,False
1,13621,False
2,434,False
2,1697,False
1,4317,True
2,13273,False
0,3401,False
2,18257,False
0,10679,False
0,18885,False
2,5291,False
0,13966,False
1,6179,False
0,18885,False
2,20588,False
2,11268,False
2,7131,False
2,702,False
2,2055,False
2,10243,False
1,19591,False
2,6314,False
1,19073,False
2,19175,False
2,12698,False
0,3782,False
0,22091,True
2,2015,False
2,2894,False
2,2163,False
1,4285,False
2,196,False
1,722,False
2,5131,False
1,21012,True
2,14330,False
2,3176,False
2,22509,False
2,5695,False
2,7760,False
1,14278,False
1,18913,True
2,14595,False
0,21774,True
2,3016,False
0,20307,False
2,17744,False
2,22962,False
2,17433,True
1,19227,False
1,5687,True
1,6401,True
1,19861,False
1,3875,False
1,18933,True
1,10504,True
